"Costl_Arsol","Blue","Green","Red","NIR2"
0.0450376626470588,0.0519173575409836,0.144655277482759,0.0655435972894737,0.78535148437931
0.0450638492352941,0.0517993368360656,0.144704477224138,0.0653519870526316,0.787646205482759
0.0447769315294118,0.0515326807540984,0.144351601206897,0.0649308919473684,0.787543980758621
0.0449149578235294,0.0517153561639344,0.144155457827586,0.0651693400526316,0.785253613413793
0.0516435282352941,0.057133104295082,0.104481598534483,0.0672414769736842,0.627979438413793
0.0517312617058824,0.057187160147541,0.104592236534483,0.0672881130526316,0.626614251344828
0.0519490589411765,0.0573815598032787,0.104604413568966,0.0677442641052632,0.624028207896552
0.0508445042352941,0.0562147795901639,0.103242380258621,0.0659553578157895,0.627427962931035
0.0507721368823529,0.0561260856885246,0.103320066534483,0.0658873655263158,0.629438191275862
0.0522571048823529,0.0578417779344262,0.105167448810345,0.0684340902105263,0.622198461275862
0.0526627046470588,0.0582379224262295,0.105544600137931,0.0691587034473684,0.619229215586207
0.0528697422941176,0.0584381819180328,0.105681186413793,0.0694359052368421,0.618744742758621
0.0524916073529412,0.0580529179508197,0.105360725172414,0.0688476761842105,0.620411743275862
0.0525965589411765,0.0582329407868852,0.105739036189655,0.0691692368684211,0.621044603310345
0.0566274695294118,0.0677968967704918,0.113376281603448,0.127645108315789,0.402812719517241
0.0588289907647059,0.0703504654098361,0.116764509896552,0.132684532973684,0.40909104962069
0.0581933501764706,0.0698120470655738,0.116389390017241,0.132450501605263,0.409506889103448
0.0579065363529412,0.0695583595901639,0.116027664689655,0.132403797552632,0.410881241482759
0.0592273009411765,0.0711311469836066,0.117794419344828,0.135419972394737,0.413791200034483
0.0591730613529412,0.0711297825081967,0.117799923034483,0.135460933210526,0.413803320172414
0.0594936957058824,0.0714570145081967,0.118233428465517,0.136029721052632,0.413793657724138
0.0592648331764706,0.071229952147541,0.118080151051724,0.135988355684211,0.414255684896552
0.0605425371764706,0.072621122557377,0.119552745413793,0.137876181552632,0.413537622344828
0.0608664422941176,0.0730323055409836,0.11999244662069,0.138454442736842,0.413900386482759
0.0280175395294118,0.0305175772786885,0.0727431466551724,0.0325661066315789,0.633220216655172
0.0283160301764706,0.0309166149508197,0.0727596333793104,0.0328701873947368,0.635469872965517
0.027846436,0.030455933704918,0.0715726055172414,0.0325579186052632,0.629638195655172
0.0296795561764706,0.0324194181639344,0.0769472775862069,0.0348682290263158,0.644739691206897
0.0322356123529412,0.0356343740163934,0.0864126649310345,0.0400608558157895,0.668119475827586
0.0319011534705882,0.0352150544590164,0.0834177310172414,0.0394889491578947,0.660110721758621
0.0314545228823529,0.0348493499508197,0.0836290712586207,0.0391884659736842,0.662771010758621
0.0306592859411765,0.0338502269016393,0.079650484,0.0375776221315789,0.659853319724138
0.0300051939411765,0.0332998942786885,0.0798469433965517,0.0368011438421053,0.659239712965517
0.0296282972941176,0.0328250273770492,0.0778407746724138,0.0358916202894737,0.657764894517241
0.102891833588235,0.11761507042623,0.201709422344828,0.127852530526316,0.718625792689655
0.103220452764706,0.118084456967213,0.201955107396552,0.128563031736842,0.718107728448276
0.103010188823529,0.117882569786885,0.201671612137931,0.128406337,0.716961138758621
0.103625006588235,0.118453655918033,0.201927841362069,0.129192471526316,0.715511731793103
0.103883290235294,0.11880218747541,0.202221900965517,0.129944865210526,0.715459150034483
0.101374320588235,0.116070255655738,0.199747370258621,0.127557918657895,0.713137345448276
0.0997795377058824,0.114248614377049,0.198001906172414,0.125915388421053,0.711204289586207
0.101420850176471,0.116095935180328,0.199612143827586,0.127661331736842,0.710606068172414
0.101649795058824,0.116483881557377,0.199992448844828,0.128070306289474,0.708333967517241
0.101633094647059,0.116471960459016,0.200004469034483,0.128065000947368,0.70797366037931
0.0526643254705882,0.0603299025081967,0.131914708448276,0.0675155073947368,0.764518445034483
0.0529884180588235,0.0606108446393443,0.132209341534483,0.068111804,0.760170324758621
0.0530594736470588,0.0608208659672131,0.132799000810345,0.0683187554473684,0.761314691448276
0.0534162240588235,0.0613509695081967,0.134562051051724,0.069105228868421,0.765316350827586
0.0533542003529412,0.0610977218688525,0.1326117265,0.0689548667368421,0.747921017862069
0.0537509629411765,0.0615696297540984,0.133296750189655,0.0695559053157895,0.745671738517241
0.0536962888823529,0.0615383591311475,0.133079879586207,0.0696053597631579,0.742835137586207
0.0550673803529412,0.0631228693606557,0.137361216568966,0.0712069433421053,0.764933075103448
0.0550576338823529,0.0630968976065574,0.137531587465517,0.0710390529736842,0.769308222413793
0.0544904874705882,0.062468054852459,0.136199332568966,0.0702954592105263,0.763096658448276
0.0499450572941176,0.0592592245901639,0.11988014287931,0.103344013210526,0.491539507034483
0.0502057647058824,0.0597243916885246,0.120124600396552,0.105179575736842,0.490618614310345
0.0501988247058824,0.0596363911147541,0.119917350258621,0.104880736684211,0.490259151103448
0.0502975626470588,0.0597349821803279,0.120275825362069,0.104792247,0.491172196827586
0.0500128563529412,0.059466181,0.11966094487931,0.104586051473684,0.489912720689655
0.0505303772352941,0.060046571295082,0.120182446,0.105952407763158,0.489558170310345
0.0506069570588235,0.0600995255901639,0.120372473413793,0.105696946289474,0.490581175689655
0.0502602645882353,0.0598590013934426,0.119641999741379,0.105831490210526,0.48961830662069
0.0505499239411765,0.0602052130491803,0.119854989775862,0.107064696868421,0.489775981103448
0.0509217569411765,0.0606089567704918,0.120402188965517,0.107812376763158,0.491662485931034
0.0384163384117647,0.0409856662459016,0.095886952637931,0.0430979220263158,0.802639422413793
0.0380658054705882,0.0405904717540984,0.0947618052758621,0.0424532228157895,0.799105655689655
0.0387064124705882,0.0413141496229508,0.0953732443448276,0.0428842682368421,0.799350075
0.0376166627647059,0.0401207595081967,0.092301929862069,0.0416497049736842,0.787837943241379
0.0363464214705882,0.0387789881639344,0.0891009570517241,0.0402970850789474,0.781118163448276
0.0363543161764706,0.0388755712786885,0.0896293638448276,0.0405281820789474,0.781053211137931
0.0368749988235294,0.0394468439836066,0.0901318465,0.0412542836578947,0.780064067655172
0.0375334429411765,0.0400428658032787,0.0884264931551724,0.0411284035789474,0.770483437827586
0.0366517441764706,0.03912888,0.0872769120517241,0.0399601311842105,0.768706174689655
0.0361167545294118,0.038491862704918,0.0851041453448276,0.0393149746052632,0.761589622793103
0.0367688459411765,0.0405841606721312,0.111600564224138,0.0503335215789474,0.895363347344828
0.0377242232352941,0.0418259583934426,0.114024063637931,0.0520497260789474,0.882124056586207
0.0368287343529412,0.040689475147541,0.1116904095,0.0505625325789474,0.885936775827586
0.0371149984705882,0.0410610409180328,0.112074904982759,0.0509313817105263,0.887974846793103
0.0369347400588235,0.0408154839672131,0.111742397017241,0.0505708604473684,0.888516097965517
0.0377283186470588,0.0417461747213115,0.113873101344828,0.0520086528684211,0.881833160034483
0.0383519767058824,0.0425274594098361,0.115508185310345,0.0531029529473684,0.87806752437931
0.0370025700588235,0.0409464246721311,0.112677550310345,0.0510583035526316,0.887954365137931
0.0371841501176471,0.0412204070983607,0.113558738413793,0.0513032219736842,0.888180803275862
0.0372866012941176,0.0413193878032787,0.113813692568966,0.0515862507105263,0.887157025551724
0.0588883795294118,0.0777581466229508,0.13182847037931,0.133392716210526,0.398822380586207
0.0563518682352941,0.0748848068852459,0.128344224706897,0.130716147815789,0.398398899448276
0.0585970267058824,0.0771060967213115,0.13024467337931,0.131948339052632,0.395025519310345
0.0621834369411765,0.0818108858360656,0.136344770327586,0.138589730157895,0.401799024275862
0.0476654322941176,0.0635813855737705,0.114010226551724,0.116211389263158,0.380813109034483
0.0491089081176471,0.0643106928360656,0.114196374741379,0.113740313552632,0.375095376448276
0.0454992351764706,0.0588252071803279,0.108392339482759,0.104674890026316,0.374356119931034
0.046007927,0.0602417687540984,0.10998470212069,0.108636145342105,0.378147053827586
0.0490212853529412,0.0650024114098361,0.116087583,0.1168405155,0.38584227
0.0482450081764706,0.063981939442623,0.114892840758621,0.115392175973684,0.384302907344828
