"Green","Red","VRE2","NIR1"
0.203367886097561,0.100327015121951,0.672585428,0.775777486658537
0.205112831146341,0.1026707,0.672721973333333,0.775578380219512
0.205394018829268,0.102669371512195,0.6740969775,0.777334627219512
0.207076417365854,0.103949660707317,0.676681996333333,0.779990212512195
0.206935729414634,0.10372205895122,0.676569275666667,0.780034372926829
0.224821676073171,0.290596349926829,0.402770223666667,0.459512187146341
0.225862175878049,0.291665552365854,0.406626808333333,0.463729405926829
0.225246357878049,0.290371830926829,0.406563160333333,0.463634858073171
0.224934381341463,0.28893596504878,0.408723975333333,0.466730785292683
0.224349970195122,0.287078078634146,0.409095068,0.466986931243902
0.223334268878049,0.286012937634146,0.407139421166667,0.464903203073171
0.223148871902439,0.28639030197561,0.405786842,0.463522430878049
0.222972271146341,0.286606981853659,0.405673602333333,0.463489227951219
